city_name,city_lat,city_lon,country_code,year,temp_avg,months_represented,seasons_represented,tmax_c,tmin_c,temp_range,distance_km,valid_temp_weeks,lat_band_simple
Bohicon,7.178,2.067,BJ,2011,28.231,12,4,32.891,23.572,9.319,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2012,28.156,12,4,32.701,23.61,9.091,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2013,28.419,12,4,33.071,23.768,9.303,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2014,28.301,12,4,32.888,23.714,9.174,1.253,51,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2015,28.603,12,4,33.37,23.837,9.533,1.253,53,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2016,28.743,12,4,33.26,24.227,9.033,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2017,28.892,12,4,33.628,24.156,9.472,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2018,28.168,12,4,32.87,23.466,9.404,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2019,28.25,12,4,32.778,23.723,9.056,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2020,28.544,12,4,33.603,23.485,10.118,1.253,53,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2021,28.739,12,4,33.668,23.81,9.858,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2022,28.077,12,4,32.862,23.292,9.57,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2023,28.516,12,4,33.278,23.753,9.525,1.253,52,Low Northern (0-45°N)
Bohicon,7.178,2.067,BJ,2024,28.661,12,4,33.286,24.037,9.249,1.253,52,Low Northern (0-45°N)
Bombala,-36.912,149.237,AU,2000,11.907,12,4,19.128,4.687,14.441,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2001,11.903,12,4,18.767,5.04,13.727,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2002,12.258,12,4,19.358,5.159,14.199,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2003,12.726,12,4,19.708,5.745,13.963,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2004,12.428,12,4,19.518,5.338,14.181,0.141,53,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2005,12.339,12,4,19.447,5.231,14.216,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2006,11.986,12,4,19.315,4.657,14.657,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2007,12.546,12,4,19.395,5.697,13.698,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2008,12.13,12,4,19.31,4.95,14.361,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2009,12.902,12,4,20.288,5.517,14.77,0.141,53,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2010,12.279,12,4,19.129,5.429,13.699,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2011,11.939,12,4,18.401,5.477,12.924,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2012,11.635,12,4,18.545,4.725,13.82,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2013,12.214,12,4,19.66,4.768,14.893,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2014,12.671,12,4,19.699,5.643,14.056,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2015,12.196,12,4,19.003,5.388,13.615,0.141,53,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2016,12.821,12,4,19.859,5.783,14.075,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2017,12.266,12,4,19.523,5.01,14.514,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2018,12.706,12,4,20.076,5.335,14.741,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2019,12.952,12,4,20.772,5.133,15.639,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2020,12.917,12,4,19.658,6.176,13.483,0.141,53,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2021,11.81,12,4,18.365,5.255,13.11,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2022,11.598,12,4,17.543,5.652,11.89,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2023,12.352,12,4,19.77,4.934,14.836,0.141,52,Low Southern (0-45°S)
Bombala,-36.912,149.237,AU,2024,12.998,12,4,19.932,6.064,13.868,0.141,52,Low Southern (0-45°S)
Bor,61.601,90.018,RU,2000,-3.909,12,4,1.385,-9.202,10.588,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2001,-2.937,12,4,2.086,-7.961,10.046,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2002,-2.103,12,4,3.113,-7.32,10.432,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2003,-1.764,12,4,3.662,-7.19,10.853,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2004,-3.063,12,4,2.178,-8.305,10.483,0.143,53,High Northern (>=45°N)
Bor,61.601,90.018,RU,2005,-1.036,12,4,4.012,-6.083,10.096,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2006,-3.863,12,4,1.497,-9.224,10.721,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2007,-0.673,12,4,4.068,-5.415,9.482,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2008,-1.554,12,4,3.117,-6.224,9.341,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2009,-4.424,12,4,0.668,-9.516,10.184,0.143,53,High Northern (>=45°N)
Bor,61.601,90.018,RU,2010,-4.332,12,4,0.394,-9.059,9.453,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2011,-0.495,12,4,4.316,-5.307,9.623,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2012,-2.542,12,4,2.624,-7.707,10.33,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2013,-1.63,12,4,3.404,-6.665,10.07,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2014,-3.37,12,4,1.518,-8.257,9.775,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2015,-1.292,12,4,3.749,-6.334,10.082,0.143,53,High Northern (>=45°N)
Bor,61.601,90.018,RU,2016,-2.235,12,4,3.485,-7.955,11.44,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2017,-1.543,12,4,3.204,-6.29,9.494,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2018,-3.732,12,4,1.531,-8.996,10.527,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2019,-1.005,12,4,3.753,-5.763,9.516,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2020,0.095,12,4,4.977,-4.929,10.05,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2021,-3.666,12,4,1.129,-8.461,9.589,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2022,-1.917,12,4,2.723,-6.557,9.279,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2023,-2.12,12,4,3.11,-7.349,10.46,0.143,52,High Northern (>=45°N)
Bor,61.601,90.018,RU,2024,-1.22,12,4,3.642,-6.226,10.011,0.143,51,High Northern (>=45°N)
Boromo,11.745,-2.93,BF,2000,28.885,12,4,35.77,22.273,13.514,0.602,47,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2001,29.042,12,4,36.06,22.024,14.036,0.602,51,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2002,29.463,12,4,36.052,22.873,13.179,0.602,50,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2003,29.29,12,4,35.705,22.875,12.83,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2004,29.095,12,4,35.543,22.646,12.897,0.602,53,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2005,29.754,12,4,36.061,23.446,12.616,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2006,29.26,12,4,35.742,22.848,12.823,0.602,48,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2007,29.092,12,4,35.468,22.716,12.752,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2008,28.45,12,4,35.01,21.89,13.12,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2009,29.12,12,4,35.622,22.618,13.004,0.602,53,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2010,29.121,12,4,35.7,22.542,13.158,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2011,29.102,12,4,35.838,22.367,13.471,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2012,28.959,12,4,35.232,22.687,12.545,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2013,28.951,12,4,35.426,22.476,12.95,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2014,28.985,12,4,35.394,22.575,12.82,0.602,50,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2015,29.0,12,4,35.638,22.345,13.308,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2016,29.396,12,4,35.864,22.929,12.935,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2017,29.179,12,4,35.856,22.502,13.354,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2018,29.255,12,4,35.844,22.667,13.177,0.602,50,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2020,29.126,12,4,35.706,22.545,13.161,0.602,53,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2021,29.569,12,4,36.212,22.925,13.287,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2022,28.84,12,4,35.189,22.491,12.698,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2023,29.574,12,4,36.381,22.766,13.615,0.602,52,Low Northern (0-45°N)
Boromo,11.745,-2.93,BF,2024,29.757,12,4,36.265,23.249,13.016,0.602,52,Low Northern (0-45°N)
Broome,-17.955,122.239,AU,2000,25.86,12,4,31.024,20.695,10.329,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2001,26.127,12,4,31.535,20.719,10.816,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2002,26.854,12,4,32.809,20.899,11.91,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2003,26.896,12,4,32.204,21.588,10.616,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2004,26.477,12,4,31.588,21.366,10.222,0.969,53,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2005,27.318,12,4,32.357,22.279,10.077,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2006,26.342,12,4,31.963,20.721,11.243,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2007,26.703,12,4,32.276,21.13,11.146,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2008,26.811,12,4,32.568,21.055,11.513,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2009,27.32,12,4,32.716,21.923,10.793,0.969,53,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2010,27.966,12,4,33.002,22.93,10.072,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2011,26.328,12,4,31.974,20.682,11.292,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2012,26.634,12,4,32.652,20.615,12.037,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2013,27.368,12,4,32.594,22.141,10.453,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2014,27.21,12,4,32.989,21.431,11.558,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2015,27.568,12,4,33.112,22.024,11.088,0.969,53,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2016,28.386,12,4,33.359,23.413,9.946,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2017,27.294,12,4,32.938,21.649,11.289,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2018,26.548,12,4,32.302,20.795,11.506,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2019,27.548,12,4,33.687,21.408,12.278,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2020,27.582,12,4,32.964,22.201,10.762,0.969,53,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2021,27.407,12,4,32.924,21.89,11.034,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2022,27.394,12,4,32.783,22.005,10.778,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2023,26.877,12,4,32.409,21.346,11.063,0.969,52,Low Southern (0-45°S)
Broome,-17.955,122.239,AU,2024,28.246,12,4,33.487,23.004,10.483,0.969,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2000,27.308,12,4,29.931,24.685,5.246,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2001,27.634,12,4,30.257,25.011,5.246,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2002,27.37,12,4,29.86,24.879,4.981,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2003,27.588,12,4,30.139,25.037,5.102,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2004,27.425,12,4,30.111,24.732,5.385,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2006,27.534,12,4,30.207,24.86,5.348,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2007,27.797,12,4,30.501,25.094,5.406,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2008,27.439,12,4,30.064,24.813,5.251,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2009,27.897,12,4,30.661,25.134,5.528,1.952,53,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2010,27.72,12,4,30.406,25.034,5.373,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2011,27.7,12,4,30.304,25.096,5.208,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2012,27.586,12,4,30.229,24.93,5.286,1.952,51,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2013,27.484,12,4,30.246,24.722,5.523,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2014,27.384,12,4,30.17,24.598,5.572,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2019,27.905,12,4,30.414,25.397,5.017,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2020,28.181,12,4,30.785,25.577,5.208,1.952,53,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2021,27.628,12,4,30.123,25.133,4.99,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2022,27.467,12,4,29.856,25.078,4.777,1.952,52,Low Southern (0-45°S)
Cascade,-4.669,55.5,SC,2023,27.961,12,4,30.367,25.556,4.811,1.952,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2000,16.816,12,4,23.95,9.681,14.269,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2001,16.285,12,4,23.528,9.041,14.487,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2002,16.413,12,4,24.072,8.753,15.319,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2003,16.503,12,4,23.646,9.361,14.286,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2004,16.488,12,4,23.751,9.225,14.526,0.023,53,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2005,16.763,12,4,24.314,9.212,15.102,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2006,16.265,12,4,23.975,8.555,15.419,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2007,16.888,12,4,24.871,8.905,15.966,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2008,16.718,12,4,24.331,9.106,15.224,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2009,17.321,12,4,24.488,10.154,14.334,0.023,53,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2010,16.599,12,4,23.456,9.742,13.714,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2011,16.839,12,4,23.893,9.785,14.108,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2012,16.304,12,4,24.156,8.452,15.704,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2013,17.625,12,4,25.04,10.211,14.829,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2014,16.987,12,4,24.562,9.413,15.148,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2015,16.197,12,4,23.829,8.565,15.264,0.023,53,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2016,16.213,12,4,23.378,9.048,14.33,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2017,16.866,12,4,24.367,9.366,15.001,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2018,16.9,12,4,24.456,9.343,15.114,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2019,16.722,12,4,24.412,9.031,15.381,0.023,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2020,16.979,12,4,23.889,10.068,13.821,0.023,53,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2021,17.18,12,4,23.779,10.581,13.197,2.369,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2022,16.698,12,4,22.714,10.682,12.033,2.369,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2023,17.403,12,4,23.831,10.975,12.856,2.369,52,Low Southern (0-45°S)
Ceduna,-32.127,133.673,AU,2024,17.133,12,4,24.104,10.163,13.941,2.369,52,Low Southern (0-45°S)
Cherskiy,68.753,161.331,RU,2000,-9.639,12,4,-5.954,-14.083,8.888,1.967,50,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2001,-10.011,12,4,-6.294,-14.323,8.625,1.967,50,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2002,-9.841,12,4,-5.632,-14.051,8.419,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2003,-9.543,12,4,-5.14,-14.021,8.955,1.967,50,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2004,-11.105,12,4,-6.844,-15.365,8.521,1.967,53,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2006,-10.067,12,4,-5.853,-14.771,8.429,1.967,51,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2007,-7.685,12,4,-3.191,-12.179,8.988,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2008,-9.254,12,4,-4.953,-14.215,9.923,1.967,51,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2009,-11.222,12,4,-7.156,-15.287,8.131,1.967,53,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2010,-9.159,12,4,-4.977,-13.342,8.365,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2011,-9.744,12,4,-6.182,-14.106,8.723,1.967,50,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2015,-10.168,12,4,-6.128,-14.208,8.08,1.967,53,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2016,-7.226,12,4,-3.263,-11.188,7.925,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2017,-7.256,12,4,-3.39,-11.123,7.732,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2018,-9.005,12,4,-5.472,-12.538,7.066,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2019,-7.964,12,4,-4.25,-12.014,7.429,1.967,51,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2020,-8.005,12,4,-4.113,-11.897,7.784,1.967,53,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2021,-9.686,12,4,-5.613,-13.76,8.147,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2022,-8.573,12,4,-4.528,-12.617,8.089,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2023,-9.065,12,4,-5.127,-13.004,7.876,1.967,52,High Northern (>=45°N)
Cherskiy,68.753,161.331,RU,2024,-9.188,12,4,-5.232,-13.143,7.911,1.967,52,High Northern (>=45°N)
Collinsville,-20.552,147.844,AU,2000,22.597,12,4,28.985,16.209,12.776,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2001,23.775,12,4,31.056,16.493,14.563,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2002,24.057,12,4,31.598,16.517,15.081,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2003,24.119,12,4,31.091,17.147,13.944,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2004,24.216,12,4,31.335,17.097,14.238,0.283,53,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2005,24.475,12,4,31.458,17.491,13.966,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2006,23.524,12,4,30.304,16.745,13.56,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2007,23.284,12,4,29.922,16.647,13.275,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2008,23.033,12,4,30.027,16.04,13.987,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2009,23.67,12,4,30.975,16.365,14.61,0.283,53,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2010,23.666,12,4,29.74,17.592,12.148,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2011,22.363,12,4,29.397,15.329,14.069,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2012,22.714,12,4,29.834,15.594,14.24,0.283,51,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2013,23.754,12,4,30.717,16.791,13.925,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2014,23.644,12,4,30.888,16.4,14.488,0.283,51,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2016,24.985,12,4,31.632,18.337,13.295,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2017,24.207,12,4,31.063,17.351,13.712,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2018,24.092,12,4,31.725,16.459,15.265,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2019,23.769,12,4,31.109,16.429,14.68,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2020,24.237,12,4,31.269,17.206,14.064,0.283,53,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2021,24.166,12,4,30.722,17.609,13.113,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2022,23.985,12,4,30.654,17.315,13.339,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2023,24.183,12,4,31.212,17.155,14.057,0.283,52,Low Southern (0-45°S)
Collinsville,-20.552,147.844,AU,2024,24.333,12,4,31.209,17.457,13.752,0.283,52,Low Southern (0-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2000,12.202,12,4,17.52,6.884,10.636,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2001,12.942,12,4,18.383,7.501,10.881,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2002,12.239,12,4,17.44,7.038,10.402,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2003,13.346,12,4,18.573,8.12,10.453,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2004,14.236,12,4,20.145,8.327,11.818,8.859,53,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2005,13.335,12,4,19.227,7.443,11.784,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2006,13.699,12,4,19.902,7.495,12.408,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2007,13.531,12,4,19.746,7.316,12.431,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2008,14.189,12,4,20.794,7.584,13.21,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2009,14.025,12,4,20.509,7.541,12.968,8.859,53,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2010,13.96,12,4,20.228,7.692,12.535,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2011,14.231,12,4,20.587,7.875,12.712,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2012,13.712,12,4,20.102,7.322,12.78,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2013,13.783,12,4,20.048,7.519,12.529,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2014,13.871,12,4,20.027,7.716,12.311,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2015,14.232,12,4,20.682,7.782,12.9,8.859,53,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2016,14.114,12,4,20.401,7.826,12.576,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2017,14.016,12,4,20.002,8.03,11.971,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2018,14.315,12,4,20.731,7.899,12.832,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2019,14.087,12,4,20.491,7.684,12.808,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2020,14.522,12,4,20.942,8.102,12.84,8.859,53,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2021,15.05,12,4,21.56,8.54,13.02,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2022,14.145,12,4,20.381,7.908,12.473,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2023,14.091,12,4,20.154,8.028,12.126,8.859,52,High Southern (<=-45°S)
Comodoro Rivadavia,-45.863,-67.494,AR,2024,14.117,12,4,19.951,8.284,11.668,8.859,52,High Southern (<=-45°S)
Coyhaique,-45.575,-72.066,CL,2000,8.504,12,4,13.263,3.745,9.518,3.735,52,High Southern (<=-45°S)
Coyhaique,-45.575,-72.066,CL,2001,8.65,12,4,13.437,3.864,9.573,3.735,52,High Southern (<=-45°S)
Coyhaique,-45.575,-72.066,CL,2002,8.679,12,4,13.381,3.978,9.403,3.735,52,High Southern (<=-45°S)
Coyhaique,-45.575,-72.066,CL,2003,9.056,12,4,13.805,4.307,9.499,3.735,52,High Southern (<=-45°S)
